pool_id,homepage
4935,monster-stakepool.com
4937,orangeandblue.io
4938,zjavax.github.io/cardano_doc/#
4939,stakepool.obiobi.at
4940,blockdaemon.com
4941,blockdaemon.com
4942,blockdaemon.com
4943,stanleybarrel.com
4944,cerp.dev
4945,dropcnft.com/pool
4946,synk.energy
4947,clean.watercontaminationdata.org
4948,dataDyne.earth/cardano
4949,vasilstdabov.org/staking-pool
4950,github.com/Kassiel706
4951,hendrikschmeer.de/crypto/pool
4953,hephy.io
4954,kashpool.io
4955,kryptoknechte.de
4956,bluemickeystakepool.com
4957,adaversepool.com
4958,taverncrypto.com
4959,twitter.com/RANMA83054020
4960,vivpool.com
4961,tbonestake.io
4962,poolpeek.com/#/pool/598fc7f0a2108f952d6ee96939e7a8ecc290b69ebf62c6c0986c8e20
4963,steels.me
4964,mascot.gallery
4966,balanceanalytics.io
4967,1mate.io
4968,foo.com
4969,flairstaking.io
4970,onetreeblock.com
4971,cardano.subnote.io
4972,twitter.com/Berry__Capital
4973,storage.googleapis.com/india-pool/index.html
4975,grokism.com
4976,twitter.com/simple_stake
4977,r.acuda.site/ada
4978,lilystake.xyz
4979,neighborlypool.xyz
4980,prosperspective.com
4982,stake.love
4983,stakecardanopool.com
4985,thecryptobuff.com
4986,cornerstonestakepool.com
4987,poolmeta.tcrs.co.jp
4988,bisoncoin.io
4989,wavepool.digital
4990,wavepool.digital
4991,wavepool.digital
4993,moralesstakepool.io
4994,twitter.com/LottoLabs
4997,humanity-pool.com
5001,genesis.space
5002,cardanocookies.net
5003,wayacollective.com
5004,marjun.net
5008,blockops.zone
5009,yuriyuriyuri.xyz
5010,bitterbalpool.nl
5011,petloverstake.com
5013,cairnz.com
5014,unknown99
5015,adaooo.com
5016,unknown100
5017,battleborgz.com
5018,unknown101
5019,unknown102
5020,unknown103
5021,unknown104
5022,unknown105
5023,unknown106
5024,unknown107
5025,unknown108
5026,unknown109
5027,unknown110
5028,unknown111
5029,unknown112
5030,unknown113
5031,unknown114
5032,unknown115
5033,unknown116
5034,unknown117
5035,unknown118
5036,unknown119
5037,unknown120
5038,unknown121
5039,unknown122
5040,unknown123
5041,cardano.creativedock.cloud
5042,atocatl.github.io
5043,MooneyMint.com
5044,tap.nc
5045,stake.love
5046,wavegp.com
5047,wavegp.com
5048,bit.ly/3qxUess
5050,youtube.com/channel/UCeaoOTTk-m6g5QJGSDqPNMA
5051,twitter.com/Berry___Capital
5052,justgain.co.uk
5053,unknown124
5054,unknown125
5055,unknown126
5056,unknown127
5057,unknown128
5058,twitter.com
5060,gameon.ch
5061,theukpool.com
5062,b166adapool.org
5063,vibs.buzz
5064,datagateway.co.jp
5067,adapools.org/pool/726f46e3179898154ef9cfbd0fdf5f0bf70b53aabcbc642f05e8b3d7
5068,earthnatives.io
5069,minswap.org
5070,adapools.org/pool/4fe880d45cd6170400e70adc79591d8562cbfee07e25e506422da0d7
5071,unwoke.tech
5072,ambassadors-guild.io
5074,probablyAnInvalidURL.maja
5076,stakegreen.com
5079,ada-relay.fcrusing.me
5080,twitter.com/LambrettaPool
5081,bakrypt.io
5082,GOmetalaunch.org
5083,whitelotuspool.com
5086,kiss-pool.com
5087,fore-co.ltd/index.php
5088,gomapool.com
5089,coinpayu.com
5090,spo.livemusic.show
5091,komanipool.com
5092,unknown129
5093,eutxo.net
5094,hysleeper.github.io/meow
5095,thc-room335.com/rama
5096,gokey.network
5097,reetg.io
5100,charitylounge.info
5101,skylightpool.com
5102,iagon.com
5103,ada.solar
5104,kestrelpool.com
5105,unsigned_algorithms.hns.to
5107,dltsecure.net
5109,csp.lineofwork.eu
5110,adamill.io
5111,anchorofhopepool.com
5113,phoenixstakepool.com
5114,u.is
5115,adapool.finance
5116,system76-server.encyclopedia.tw/crypto/cardano
5117,pool.multicode.nl
5118,monsterstakepool.com
5120,serpius.com
5121,fintechblog.net
5122,boerig.com
5124,twitter.com/harudaibab
5125,localnft.io
5126,mi-defi.com
5127,julianx.io
5128,myadapoolnamerocks.com
5130,sites.google.com/view/andromedaway
5131,thecryptojunction.ca
5132,designsesh.com.au
5134,perplexus.io/dao-pool
5136,nordicstaking.se
5137,twitter.com/Umikajipool
5138,samuraicardano.wixsite.com/ada-stake-pool
5139,iohk.io
5140,celsius.network
5141,celsius.network
5142,celsius.network
5143,google.com
5144,puurrty.io
5145,unknown130
5146,amantis.club
5147,rafflepool.net
5148,raynetwork.io
5149,raynetwork.io
5150,raynetwork.io
5151,rhodiumcoin.net
5153,derpbirds.io
5154,flac.finance
5155,flac.finance
5156,cardanopotato.com
5157,r89.io
5158,meritus.work
5159,blockinvestmentgroup.com
5160,myadapoolnamerocks.com
5161,gada.finance
5162,demu.pro
5163,CardanoADAsaverPool.ca
5164,ddos.design
5166,dreambeanmachine.com
5167,proficardanostaking.com
5168,redpool.space
5169,loxeinc.com
5170,greenpoolada.com
5171,ok-man.com
5172,flantoshi.com
5173,twitter.com/Oveis_HJ
5174,ranket2.wordpress.com
5175,preeb.cloud
5176,themagicadapot.com
5177,summonplatform.io
5179,relay0.ais-staking.site
5180,cardanions.github.io
5182,ugcapitalventure.com
5183,harborstakepool.com
5184,unknown131
5185,unknown132
5186,unknown133
5187,unknown134
5188,unknown135
5189,unknown136
5190,ohanavalhalla.com
5191,etoro.com
5192,adayield.io
5193,lexen.be
5194,monsterstakepool.com
5196,gada.finance
5197,theparallelrevolution.com
5198,wildstakingpool.com
5199,etoro.com
5200,etoro.com
5201,cardano.valnode.org
5202,etoro.com
5203,etoro.com
5204,etoro.com
5205,etoro.com
5206,9stake.com
5207,thc-room335.com
5208,nftraffle.club
5209,cardax.io
5211,unknown137
5212,unknown138
5213,unknown139
5214,unknown140
5218,stakinghouse.com
5221,validator.cex.io/ada
5222,kraymerica.com
5223,validator.cex.io/ada
5225,uniscroll.io
5226,fatfrog.io
5229,thescenepool.com
5232,thc-room335.com/rama
5241,scatdao.com
5244,unknown141
5256,republiccrypto.com
5263,republiccrypto.com
5265,digitwall.art
5266,litstaking.com
5271,stakebowl.io
5272,stakebowl.io
5284,kiki.finance
5289,adaperks.com
5292,kubecoin.org
5294,blueocean.sg
5311,addigital.de
5333,docs.discoin.family
5349,unknown142
5360,cardanocenter.pl
5362,marsbirds.art
5397,cardalonia.io
5407,314pool.com
5408,xmexicostakepool.com
5412,brewclub.io
5419,mydp3.com
5422,raisondetrertb.art
5423,mlabs.city
5431,bitpoint.co.jp
5448,thc-room335.com/rama
5461,ipmcomputers.com
5472,larissa.health
5475,pool.azmera.io
5501,cornucopias.io
5509,deviceworx.com
5517,twitter.com/LuraStakePool
5525,reitcircles.com
5526,junglestakepool.com
5531,stitched.us
5533,facebook.com/tony.carin
5536,cardanopool.ccas.vn
5540,best-pool.net
5554,hicoin.ca
5561,astarter.io
5563,kiln.fi
5576,twitter.com/NantokaSPO
5581,allcha.in
5582,westcoaststaking.ca
5589,steel-server.com
5600,twitter.com/AdaSportsPool
5617,iagon.com
5618,raynetwork.io
5629,danketsu.io
5630,trrxx.github.io/Dojo-Stakepool
5642,restake.net
5655,youtube.com/watch?v=d-diB65scQU
5663,raynetwork.io
5665,shibatoken.com
5666,p2p.org
5668,everstake.one/cardano
5677,cardanoturkiye.org
5679,stakepoolservice.com
5680,orcada.io
5681,nu.fi
5682,myadapoolnamerocks.com
5683,twitter.com/HIT40877568
5684,fore-co.ltd
5700,coinbase.com/cloud
5703,orelvis15.github.io/pool
5711,pool.ryoku.org
5713,fialka.live
5720,feral-ada.co.uk
5725,htkp.tokenchain.network
5726,adautism.io
5730,cardanochinese.site
5733,harmlesscoin.com
5739,dotare.io
5749,stakeside.xyz
5752,newm.io
5753,pallamus.com
5760,knoxprotocol.com
5762,cardaniano.com
5763,boxedcloud.net
5783,centuo.com
5799,laboticaanimal.com/stakepool
5802,larissa.health
5806,ada-anvil.io
5833,rumipool.com
5856,sites.google.com/view/thrvdada
5862,unknown143
5878,armada-alliance.co
5884,bitfins.io
5886,twitter.com/yukiyukikomkom
5891,cardano-france-stakepool.org
5906,muen-project.com
5909,github.com/AcuteGravityWavePool
5914,wedonthaveyet.com
5918,cryptedhoard.com/pool
5925,cswap.info
5926,cswap.info
5931,cardanoblockchain.wiki
5937,mallardorder.io
5953,dex.adax.pro
5954,brkb.tech
5955,cardanopool.okanet.cz
5978,cardano2vn.io
5982,unknown144
6010,cardanosolution.org
6014,ringsofstaking.ddns.net
6018,adastrium.io
6030,infiniastakepool.com
6037,twitter.com/DeadRabbitRS
6038,soillada.com
6042,luganodes.com
6073,bonds.org
6077,trickster.fi
6082,bestadapool.com
6083,twitter.com/9DDPk57qMpPeRX0?t=pAfWPMKByGAlGFFGVsI-mQ&s=06
6095,cryptovios.com/stake/ada
6096,unknown145
6097,unknown146
6098,unknown147
6099,unknown148
6100,unknown149
6101,unknown150
6103,unknown151
6104,unknown152
6105,unknown153
6106,unknown154
6109,github.com/impyer/dedwen
6110,twitter.com/Cardano_ISSA
6111,adazulpool.com
6121,felizstakepool.com
6146,gappool.com
6152,github.com/schnph/dedwen
6154,exweb.it
6155,koralabs.io
6156,kirkstone.io
6175,ada.thenorthminer.com
6180,cardano.moon.bindcloud.jp
6194,blocklabs.info
6207,hawak.cloud
6218,able-pool.io
6227,twitter.com/shiodome47
6228,github.com/dodopontocom/yacp
6232,pool-party.co
6234,l.thibautrey.fr/m31
6240,bestpoolever.com
6243,twitter.com/marumarutonton
6245,jerypto.io
6246,sweepstakepool.io
6247,cardano.devteam.inc
6250,unknown155
6251,rtistpool.carrd.co
6260,unknown156
6262,unknown157
6263,unknown158
6264,unknown159
6265,unknown160
6266,unknown161
6267,thc-room335.com/pri
6268,unknown162
6269,unknown163
6270,unknown164
6271,unknown165
6272,unknown166
6273,unknown167
6274,unknown168
6275,unknown169
6276,unknown170
6277,unknown171
6294,twitter.com/momonga99_spo
6295,node4090.eu
6308,beampool.io
6310,AdaKidsBAR.com
6315,wiins.io
6319,twitter.com/corazondecabo
6336,vfstudios.io
6347,pooltool.io
6353,morecryptoonline.com
6354,futurocardano.com
6358,cardano.org
6365,sustainableenergypool.eu
6367,unknown172
6368,unknown173
6369,unknown174
6370,unknown175
6371,unknown176
6381,santoelectronics.com/santonode
6389,artemispool.co.uk
6408,rug.watch
6422,54.208.74.209/index.html
6423,l3labs.org/fenrir
6426,adapools.org/AURA
6431,bitpoint.co.jp
6453,cardano.org
6471,bkvpool.com
6475,github.com/libertalis/cardanomateas
6479,adamantiumca.github.io/Home
6488,mtada.eu
6512,szero.us
6518,unknown177
6523,doctorstake.network
6527,spojapanguild.net
6534,chilledkongs.com/pool
6535,en.wikipedia.org/wiki/Unicorn
6548,unknown178
6549,xerberus.io
6560,ud.me/peaceandfreedom.blockchain
6563,facebook.com
6583,cryptogenesis.info
6586,helloworldpool.com
6587,tlaib.com
6588,SudoInvestments.com
6593,unknown179
6597,127.0.0.1
6616,holomorphix.xyz
6622,fabiosiqueira28.wixsite.com/pool-fsscardano
6661,blog.naver.com/cardano-
6671,cryptopath.me
6674,pool.cryptobus.fm
6675,logyqprotocol.com
6679,blog.naver.com/cardano-
6686,ecxtoken.io
6689,bit2me.com/suite/nodes
6702,vividpool.io
6703,bridgetowercapital.com
6704,123hub.net
6705,popupworld.co.uk/popupworldtoken
6706,cardano1st.com
6707,scifipool.com
6708,adapools.org/AOTA
6709,metamorphys.github.io/EucalyptusPool
6710,mochipool.com
6711,ispo.occam.fi/project/4
6712,facebook.com/profile.php?id=100088597645975
6713,stake-crypto.co.uk
6714,ispo.occam.fi/project/3
6715,cryingmybest.com
6716,stakinbacon.com
6717,twitter.com/QAnjftSymSinPhz
6718,teststakepool.com
6719,airnodeangels.io
6725,campfire-stake-pool.com
6728,adascan.co.uk
6736,cardano.bingostaking.io
6737,hinomaru.blog/lp/hinomarustakepool
6741,geminipool.io
6756,twitter.com/pradon730
6769,happystaking.io
6770,nanyka.com
6773,swimmingpoolop.github.io/pools
6774,swimmingpoolop.github.io/pools
6775,swimmingpoolop.github.io/pools
6776,swimmingpoolop.github.io/pools
6777,swimmingpoolop.github.io/pools
6778,swimmingpoolop.github.io/pools
6779,swimmingpoolop.github.io/pools
6780,swimmingpoolop.github.io/pools
6781,swimmingpoolop.github.io/pools
6782,swimmingpoolop.github.io/pools
6783,swimmingpoolop.github.io/pools
6784,swimmingpoolop.github.io/pools
6785,swimmingpoolop.github.io/pools
6786,swimmingpoolop.github.io/pools
6787,swimmingpoolop.github.io/pools
6788,swimmingpoolop.github.io/pools
6789,swimmingpoolop.github.io/pools
6790,swimmingpoolop.github.io/pools
6791,swimmingpoolop.github.io/pools
6793,unrefugees.ch/en/refugee-stakepool
6794,shareslake.com
6812,plusless.love/plusless-cardano-stake-pool
6813,dappcentral.net
6814,orangeandblue.io
6816,ada.userland.se
6828,colonystake.com
6831,moton.io
6838,unknown180
6845,thecardanocrew.io
6846,nftcreative.ca
6847,cardanofootballclub.com
6848,spice-pool.com
6849,teenytinypool.com
6850,dubaistakepool.com
6853,aus800.com.au
6861,feel-mining.com
6862,DigitalHoney.io
6864,chip-coin.com
6865,ada.661688.xyz
6866,antimo.io
6867,cardanoclanns.io
6868,kiln.fi
6869,kiln.fi
6870,kiln.fi
6871,bloq.com
6872,ivyoracle.xyz
6873,upbit.com
6874,upbit.com
6875,upbit.com
6876,upbit.com
6877,upbit.com
6878,eyeonanime.com
6879,unknown181
6882,cloud.chainup.com
6883,clovernodes.io
6884,lionpool.io
6886,fluidtokens.com
6887,stakepool.ccccoin.io
6888,5foldfinancial.com
6889,amapools.info
6890,orcfax.io
6891,kumojoy.com
6892,laponia.io
6893,theplunge.io
6894,emurgo.io
6895,isygnal.com
6897,coin.z.com/jp
6898,t1.dexinfo.cc
6899,dsit-pool.github.io
6900,tempus-stakepool.ch
6901,cardanode.io
6902,sudo.tech
6906,tiktok.com/@cardano.asia
6907,iagon.com
6908,safestake.cc
6909,muen-project.com
6912,nftonstake.io
6913,unknown182
6919,chatgptpool.xyz
6920,infiniastakepool.com
6921,cardanomalaysia.io
6923,adabrics.com
6924,cardanolink.net
6925,blockdaemon.com
6926,orcahub.net
6927,ids4u.be/staking-pool
6928,roastfrog.com
6929,github.com/771test/testpool
6930,moonstake.io
6932,coralstake.com
6933,proskills39.com
6934, arratha.com/adapools
6936,lionpool.io
6937,lionpool.io
6938,lionpool.io
6939,contextsolutions.com
6940,upbit.com
6941,upbit.com
6942,upbit.com
6943,upbit.com
6944,upbit.com
6946,tiktok.com/@cardano.asia
6947,twitter.com/AsiaCnft
6948,ada.pureland.live
6949,cardanokanal.at
6950,mipool.one
6953,club101.io
6956,idopass.finance
6957,gen-zaff.vercel.app
6962,ada-bamboo.com
6964,sukhjohal00.wixsite.com/venom-pool
6965,thebmorejoker.github.io
6966,dega.org
6967,binance.com/en/earn
6968,binance.com/en/earn
6969,binance.com/en/earn
6970,binance.com/en/earn
6971,binance.com/en/earn
6972,binance.com/en/earn
6973,binance.com/en/earn
6974,binance.com/en/earn
6975,binance.com/en/earn
6976,binance.com/en/earn
6977,binance.com/en/earn
6978,binance.com/en/earn
6979,binance.com/en/earn
6980,binance.com/en/earn
6981,binance.com/en/earn
6982,binance.com/en/earn
6983,binance.com/en/earn
6984,binance.com/en/earn
6985,binance.com/en/earn
6986,binance.com/en/earn
6987,binance.com/en/earn
6988,binance.com/en/earn
6989,binance.com/en/earn
6990,binance.com/en/earn
6991,binance.com/en/earn
6992,binance.com/en/earn
6993,binance.com/en/earn
6994,binance.com/en/earn
6995,binance.com/en/earn
6996,binance.com/en/earn
6997,binance.com/en/earn
6998,binance.com/en/earn
6999,wingriders.com
7000,pgpstaking.com
7002,tvvin.com
7003,tvvin.com
7006,missionzambia.org
7007,twitter.com/u0001stakepool
7008,rockx.com
7009,newm.io
7010,mav100.org
7011,tygar-pool.com
7012,feel-mining.com
7013,sireto.com
7014,theplunge.io
7015,snekcoinada.com
7016,chicando.net
7017,pool.kapybara.io
7019,sites.google.com/view/blkn/home
7021,unknown183
7022,twitter.com/kayabuki2630842
7024,thomasblock.io
7025,lionpool.io
7027,twitter.com/KIBIpool
7030,dgafcoin.io
7031,rockx.com
7032,rockx.com
7035,rockx.com
7036,rockx.com
7037,rockx.com
7039,chitatapu.surge.sh
7042,adamagicpond.com
7043,4freedomstakepool.wixsite.com/4freedom-stake-pool
7044,adaclub.live
7045,ibexpool.com/rakuda
7046,trefi.online
7047,solcy.xyz
7049,cardano.services
7054,twitter.com/TMICardano
